MMSI,Channel,Lat,Lon,Time,Speed,Time_diff,Haversine_dist,V_calc,V_rep,Var_V_calc,Var_V_rep
276005280,A,59.436342131766686,24.695390332825678,1662700800.0,20.197961420628374,,0.0,0.0,20.197961420628374,0.00027237487999030006,3.757184659675847
276005280,A,59.438464527169536,24.694490552506966,1662700802.2675984,18.589539221871803,2.2675983905792236,0.13035693905943796,0.05748678408002409,18.589539221871803,0.00027237487999030006,3.757184659675847
276005280,A,59.434841462872036,24.696021800323386,1662700808.2227476,21.272768998130754,5.955149173736572,0.22249741129714057,0.03736218939374344,21.272768998130754,0.00027237487999030006,3.757184659675847
276005280,A,59.43593013588712,24.694368086839283,1662700814.020628,15.36063752407562,5.797880411148071,0.08259385779328936,0.0142455262848263,15.36063752407562,0.00027237487999030006,3.757184659675847
276005280,A,59.44001349991577,24.69546566366287,1662700818.6163871,19.88431716667346,4.595759153366089,0.24744659198447752,0.05384237592242824,19.88431716667346,0.00027237487999030006,3.757184659675847
276005280,A,59.43693857622264,24.694471176790884,1662700821.4620578,21.53475847832138,2.845670700073242,0.18709973132971622,0.06574890458158093,21.53475847832138,0.00027237487999030006,3.757184659675847
276005280,A,59.43643245969005,24.694909675254593,1662700832.3570871,18.572581228543125,10.895029306411743,0.03320575883195203,0.0030477897670647277,18.572581228543125,0.00027237487999030006,3.757184659675847
276005280,A,59.43744848402241,24.693806311527066,1662700837.721227,21.823863364943442,5.364139795303345,0.06968525019389277,0.012990945958363495,21.823863364943442,0.00027237487999030006,3.757184659675847
276005280,A,59.43767265020079,24.695953191679937,1662700846.8284605,17.621708150497884,9.10723352432251,0.06691023948599897,0.007346933545439799,17.621708150497884,0.00027237487999030006,3.757184659675847
276005280,A,59.43587071767119,24.693724752543627,1662700859.6020482,17.878696304133886,12.773587703704834,0.127802594546665,0.010005223083065168,17.878696304133886,0.00027237487999030006,3.757184659675847
276005280,A,59.43803613467944,24.695959179100583,1662700863.4340632,21.428543496445624,3.832015037536621,0.14682244024062033,0.03831468269367855,21.428543496445624,0.00027237487999030006,3.757184659675847
276005280,A,59.43820900968198,24.693563277351444,1662700870.0941176,21.83917278779774,6.660054445266724,0.0738766191592635,0.01109249477859259,21.83917278779774,0.00027237487999030006,3.757184659675847
276005280,A,59.43863372822943,24.694173222701533,1662700876.1368878,21.309469674688955,6.042770147323608,0.03157526002485091,0.00522529556065207,21.309469674688955,0.00027237487999030006,3.757184659675847
276005280,A,59.437750573269064,24.696044394174745,1662700879.691613,21.231069764019985,3.554725170135498,0.07794135552847434,0.021926126999433655,21.231069764019985,0.00027237487999030006,3.757184659675847
276005280,A,59.44082630813836,24.694151039835923,1662700891.7141862,18.8426020561977,12.022573232650757,0.19350288292669418,0.016094963963386926,18.8426020561977,0.00027237487999030006,3.757184659675847
276005280,A,59.43739314779726,24.6936526801824,1662700894.1227655,21.72486207090694,2.4085793495178223,0.20668948588536756,0.08581385783563455,21.72486207090694,0.00027237487999030006,3.757184659675847
276005280,A,59.43691959543106,24.693576376770174,1662700907.9211297,18.06136217883226,13.798364162445068,0.028527610766897395,0.0020674632464434324,18.06136217883226,0.00027237487999030006,3.757184659675847
276005280,A,59.4381977231685,24.695572878972516,1662700913.6878986,21.956252142092154,5.766768932342529,0.09800028740740288,0.0169939681227342,21.956252142092154,0.00027237487999030006,3.757184659675847
276005280,A,59.438825874018285,24.695246983934943,1662700926.1356356,19.021301743338945,12.447736978530884,0.03900472110855754,0.0031334788946641916,19.021301743338945,0.00027237487999030006,3.757184659675847
276005280,A,59.438127137387504,24.69634516426113,1662700931.0987928,19.05597349457686,4.9631571769714355,0.05370276356779701,0.010820282665431712,19.05597349457686,0.00027237487999030006,3.757184659675847
276005280,A,59.43479883583717,24.695416948584878,1662700933.1891706,18.848845933067512,2.0903778076171875,0.20183239357626073,0.09655306942161264,18.848845933067512,0.00027237487999030006,3.757184659675847
276005280,A,59.43716487502826,24.695286369471084,1662700947.4469967,15.595248969836629,14.257826089859009,0.14211419987118884,0.009967452189101162,15.595248969836629,0.00027237487999030006,3.757184659675847
276005280,A,59.43743546108022,24.693397926019,1662700954.1741815,17.494815167356784,6.727184772491455,0.05989846394374753,0.00890394213470723,17.494815167356784,0.00027237487999030006,3.757184659675847
276005280,A,59.43646142570533,24.694412248338555,1662700964.098518,19.647753445090906,9.924336433410645,0.06617444092637073,0.006667895770199006,19.647753445090906,0.00027237487999030006,3.757184659675847
276005280,A,59.43687930267712,24.69464993242065,1662700977.9059744,20.319520764601386,13.807456493377686,0.026117864186515044,0.0018915767867196728,20.319520764601386,0.00027237487999030006,3.757184659675847
276005280,A,59.43744663173479,24.694296094535034,1662700988.6437366,21.186160548006598,10.737762212753296,0.035734647855498354,0.0033279418138963935,21.186160548006598,0.00027237487999030006,3.757184659675847
276005280,A,59.43885921719061,24.696463756394483,1662700995.4249172,17.87859719916856,6.7811806201934814,0.10757505358229773,0.015863764675719313,17.87859719916856,0.00027237487999030006,3.757184659675847
276005280,A,59.43753090683332,24.69677803559467,1662701001.595058,21.38705766749886,6.170140743255615,0.080327526729543,0.013018751122872922,21.38705766749886,0.00027237487999030006,3.757184659675847
276005280,A,59.43810309861736,24.693848557104314,1662701010.2522678,20.71255090099223,8.657209873199463,0.09580551800676808,0.011066558326529403,20.71255090099223,0.00027237487999030006,3.757184659675847
276005280,A,59.43653932095347,24.69468316624201,1662701024.4297576,17.8688540885704,14.177489757537842,0.09728607839649371,0.006862010134394135,17.8688540885704,0.00027237487999030006,3.757184659675847
276005280,A,59.43709726685896,24.695627552439525,1662701038.4507747,21.727600058065416,14.021017074584961,0.04419834278622735,0.0031522922018505334,21.727600058065416,0.00027237487999030006,3.757184659675847
276005280,A,59.43798046004607,24.69474693968316,1662701047.3362322,19.22814540203709,8.885457515716553,0.05945316207563279,0.00669106368135488,19.22814540203709,0.00027237487999030006,3.757184659675847
276005280,A,59.436013970437045,24.696262157897102,1662701061.041667,22.238672464757073,13.705434799194336,0.12680783815877547,0.009252376157101545,22.238672464757073,0.00027237487999030006,3.757184659675847
276005280,A,59.436586865728685,24.695689071486502,1662701074.5737906,22.07402043018832,13.532123565673828,0.03859117320658492,0.0028518194516400194,22.07402043018832,0.00027237487999030006,3.757184659675847
276005280,A,59.437680300154234,24.695918832073566,1662701078.674964,19.98954486021104,4.101173400878906,0.06602406694877498,0.016098823554894223,19.98954486021104,0.00027237487999030006,3.757184659675847
276005280,A,59.43623715699237,24.69580593170587,1662701089.1504602,17.730884312305257,10.475496292114258,0.08671562503399877,0.008277949093378662,17.730884312305257,0.00027237487999030006,3.757184659675847
276005280,A,59.43822398924466,24.696339820163395,1662701095.3806562,20.488851324341002,6.230195999145508,0.12039887156207509,0.01932505359038274,20.488851324341002,0.00027237487999030006,3.757184659675847
276005280,A,59.43839454746969,24.693701559584273,1662701098.5984282,18.096317337241583,3.2177720069885254,0.08119068745496516,0.025231957789001516,18.096317337241583,0.00027237487999030006,3.757184659675847
276005280,A,59.438332685432925,24.694831836132796,1662701113.2475655,22.058642777601367,14.649137258529663,0.03470498705442251,0.002369080611502568,22.058642777601367,0.00027237487999030006,3.757184659675847
276005280,A,59.43799197188842,24.693665025373807,1662701122.7473161,19.570819524038484,9.49975061416626,0.041077292429701054,0.004324039029871541,19.570819524038484,0.00027237487999030006,3.757184659675847
276005280,A,59.437495991949206,24.69493415882389,1662701128.3973567,19.391614058464782,5.650040626525879,0.04886710685666481,0.008648983270534892,19.391614058464782,0.00027237487999030006,3.757184659675847
276005280,A,59.43819435270268,24.694618968408644,1662701142.9244165,21.193978426035315,14.52705979347229,0.043019910034369266,0.002961363871696886,21.193978426035315,0.00027237487999030006,3.757184659675847
276005280,A,59.43652796526552,24.694558465323354,1662701155.9891932,21.060097316956007,13.06477665901184,0.10006785084789425,0.007659361767877548,21.060097316956007,0.00027237487999030006,3.757184659675847
276005280,A,59.43754649075628,24.695302384363934,1662701165.3999884,18.022005053447376,9.410795211791992,0.06523408354692294,0.006931835416541929,18.022005053447376,0.00027237487999030006,3.757184659675847
276005280,A,59.43851143539359,24.69512279150047,1662701169.2210805,21.384773151549005,3.821092128753662,0.058194649353011677,0.015229847224854327,21.384773151549005,0.00027237487999030006,3.757184659675847
276005280,A,59.43852021042883,24.695976552600946,1662701175.8944654,18.432070091259042,6.67338490486145,0.026069262818568046,0.003906452750773752,18.432070091259042,0.00027237487999030006,3.757184659675847
276005280,A,59.4374779436992,24.695943344629804,1662701189.1664057,22.514591492895153,13.271940231323242,0.06258646882026345,0.004715698513511422,22.514591492895153,0.00027237487999030006,3.757184659675847
276005280,A,59.437461318257476,24.695303726799168,1662701200.291975,19.992240680332742,11.125569343566895,0.01955259304530044,0.0017574465127581339,19.992240680332742,0.00027237487999030006,3.757184659675847
276005280,A,59.43761903468284,24.69421550172316,1662701207.1745534,19.56060655214886,6.882578372955322,0.03454586759732054,0.005019320627436144,19.56060655214886,0.00027237487999030006,3.757184659675847
276005280,A,59.43691934914288,24.6946568988356,1662701212.8995898,19.80027626130973,5.725036382675171,0.044117916687444414,0.007706137348044097,19.80027626130973,0.00027237487999030006,3.757184659675847
276005280,A,59.4365608916111,24.694736613393594,1662701225.5933971,22.760639118493856,12.693807363510132,0.021659145917799116,0.0017062765565563033,22.760639118493856,0.00027237487999030006,3.757184659675847
276005280,A,59.437582562884806,24.697460466598383,1662701235.6909733,23.326706352869166,10.097576141357422,0.10333497120326521,0.01023364119830978,23.326706352869166,0.00027237487999030006,3.757184659675847
276005280,A,59.437469155162994,24.695513504657857,1662701247.1301606,21.735918324218005,11.439187288284302,0.05982805614893909,0.005230096740370125,21.735918324218005,0.00027237487999030006,3.757184659675847
276005280,A,59.436825442137255,24.694299611563235,1662701254.8367891,22.962482297444406,7.7066285610198975,0.053545828527727,0.0069480224852877465,22.962482297444406,0.00027237487999030006,3.757184659675847
276005280,A,59.43777177891717,24.693459203333816,1662701258.8704708,21.530642216403233,4.033681631088257,0.0623429465473771,0.015455594231059192,21.530642216403233,0.00027237487999030006,3.757184659675847
276005280,A,59.438720418740104,24.69544872690645,1662701273.2837193,22.942580809187078,14.413248538970947,0.08326532738687412,0.005776999346243075,22.942580809187078,0.00027237487999030006,3.757184659675847
276005280,A,59.4367232704815,24.693791510907726,1662701280.7385201,19.165094913814762,7.454800844192505,0.1301462879530496,0.01745805027835682,19.165094913814762,0.00027237487999030006,3.757184659675847
276005280,A,59.43932601756521,24.69377648816651,1662701289.1295266,19.42964182673527,8.391006469726562,0.15627101346634947,0.018623631626331218,19.42964182673527,0.00027237487999030006,3.757184659675847
276005280,A,59.43899707953659,24.69639469444814,1662701296.3100882,19.383054543148685,7.180561542510986,0.08233189815559717,0.011465941440396924,19.383054543148685,0.00027237487999030006,3.757184659675847
276005280,A,59.43698834711348,24.695476406149762,1662701304.8508594,21.459355186147732,8.540771245956421,0.12382075164768448,0.014497607778256174,21.459355186147732,0.00027237487999030006,3.757184659675847
276005280,A,59.4372515543589,24.695132327248107,1662701307.768253,20.934204229802187,2.917393684387207,0.01897590086973014,0.006504401847197387,20.934204229802187,0.00027237487999030006,3.757184659675847
276005280,A,59.43758010671256,24.694456296963217,1662701314.8144622,23.862514119460602,7.046209096908569,0.02854982224924146,0.0040517988973343575,23.862514119460602,0.00027237487999030006,3.757184659675847
276005280,A,59.43789333902483,24.694962932752425,1662701329.0535047,18.66701330412338,14.239042520523071,0.02434997948061689,0.0017100854531139074,18.66701330412338,0.00027237487999030006,3.757184659675847
